business_id,review_text,review_star,positive_phrases,positive_polarity,negative_phrases,negative_polarity
Ld2hhA3q3cdkptwS1fsYEg,"Suprisingly excellent! The hub and I wanted something different and still on the healthy(ish) side. It's been a super rough week for cooking at home. Decided on Yogi's. We went to the restaurant to order and planned on taking home. They have a good selection and I had to go with what my fellow Yelpers recommended: chicken teriyaki bowl. With two exceptions: I went with the spicy teriyaki sauce and low carb style (and extra 99 cents). I also opted for the regular not large size.

The spicy teriyaki is sweet, tangy, and spicy. Loved it. Chicken had a nice flavor, char marks, and was tender (next time I would opt to thrown down the extra 99 cents for all white meat just to keep it leaner). When you go for the low carb/protein style they give steamed but still crunchy (in a good way) cabbage with carrots and broccoli. They garnish is with green onions and thrown so extra sauces in the bag. I really enjoyed it and I feel so full!

The Hub went for the large chicken teriyaki bowl with rice and no spicy teriyaki. He was really happy with his meal and chided me ""how come you don't let me eat here more often?"" Gah.",4,"[u' Suprisingly excellent', u' good selection', u' nice flavor', u' good way', u' so full', u' really happy']",4.15,"[u' not large', u' large chicken']",-0.3
Ld2hhA3q3cdkptwS1fsYEg,"Went in because it was next door to Best Buy where I was getting some work done on my car stereo. I had forgotten that I ate at a different Yogi's and hadn't cared for it so apparently my memory sucks. 

Got a chicken teriyaki bowl and a dragon roll. It was a bit too much food for one person but I made the attempt anyway. The teriyaki bowl was actually pretty good, though there isn't much you can do wrong with teriyaki bowls. The sushi was ok. Not bad but not particularly good either. Over all it's decent for a fast food sushi place. Much better than the other location I ate at.",3,"[u' pretty good', u' Not bad', u' particularly good', u' fast food']",1.725,[],0
Ld2hhA3q3cdkptwS1fsYEg,I'm not a huge sushi eater but my husband and I each ordered tuna and salmon sushi and split it. I have no complaints. It was good. I ate my half and enjoyed it!,5,[u' huge sushi'],0.4,[],0
Ld2hhA3q3cdkptwS1fsYEg,"I love yogi's food. The chicken and rice bowls are the go to item for my wife and I when we are going to get fast food. The people who work here are very nice and the place is clean. If you have not tried it yet you should give it a try, you will not be disappointed.",5,[u' very nice'],0.78,[],0
Ld2hhA3q3cdkptwS1fsYEg,"Well, we have had this a few times and overall it's pretty good. Of course, you can find better but, for our family it has a little something for everyone. Sushi is good, spicy chix bowl had a nice heat, and the kids like the pot stickers. However, egg rolls are small and fair at best.

I'd give at 3.5 stars out of 5.",4,"[u' pretty good', u' nice heat']",1.075,[u' little something'],-0.1875
Ld2hhA3q3cdkptwS1fsYEg,"Third try at Yogi's. I will say they are very pleasant, very fast and very efficient.  20 guests eating and only two waiting for food. 

I ordered the Beef Teriyaki, Gyoza and a drink for $15.89. Last try at that price if it doesn't deliver on taste. After I ordered, I saw the tempura on the menu, which sounded good. 

My lunch arrived eight mins later. The beef was plentiful but mostly flavorless. I had to coat it with teriyaki sauce, which made it too sweet. Most of it went uneaten. The salad was good but didn't have much dressing, so half went uneaten. The Gyoza were good, better than the first time. 

Unless I'm craving tempura, which I can get at Bento Box, I don't think I'll be back.",3,"[u' very pleasant', u' mostly flavorless', u' too sweet']",1.803333333,[],0
Ld2hhA3q3cdkptwS1fsYEg,"Great food but losing a star due to the styrofoam.  Given the price and quality of the food, this is just plain wrong.  Please get some plates for dine in customers!!",3,[u' Great food'],0.8,[u' plain wrong'],-0.357142857
Ld2hhA3q3cdkptwS1fsYEg,"I love yogis. Always have ! However , this location falls short every time when it comes to sauce. I know I cant be alone in the notion that if you want a teyeraki bowl, you want teyeraki SAUCE. It is always dry as a bone , and if you ask for extra they are less than generous. It's disapointing because I have been to yogis before in several other locations and it is a completely different bowl here. Still fresh. And lovely people. But not worth the money to get dry rice and some meat.",2,"[u' Still fresh', u' lovely people']",0.8,[],0
Ld2hhA3q3cdkptwS1fsYEg,"Yesterday Chipotle next door had some free special for kids or something, so I went to Yogi's instead. They cook and prepare things fresh, so it takes a little longer than a fast food joint that has everything pre-cooked. I got the Chicken Udon and Teriyaki Chicken/Tempura combination. Both were excellent.  The Udon is the only Udon around this area.  It's a little pricey, but worth the value.",5,[u' fast food'],0.2,[u' little pricey'],-0.1875
Ld2hhA3q3cdkptwS1fsYEg,"Went here out of convince (shopping in the area and starving)  we had the teriyaki bowls and were very pleased .. Nice clean cut chicken (we upgraded to white meat) just enough sauce to where it didn't make the rice soggy , fresh rice (kinda sticky , just how I like) next time I'll try the same thing with veggies though. To top it off , The lady working was very friendly :) we will def be back!",4,"[u' very pleased', u' clean cut', u' fresh rice', u' very friendly']",1.804166667,[],0
Ld2hhA3q3cdkptwS1fsYEg,"My new favorite lunch spot! fast, clean, friendly. Everything I've ordered from the menu has been pretty tasty. I personally like their Arizona bowl, which is like a giant California roll -- bowl style. Lots of avocado included too :) 

Sometimes the food can take a while to get to you. I've noticed that when you order a roll, sometimes it's the first thing that gets to your table, other times it's the last, when you've already devoured most of your other food (sometimes I'll get 1/2 a roll with a small bowl). But I only get a 30 min lunch and I'm always back in the office on time.

Being from Los Angeles, I haven't run into too many reasonably priced little Japanese restaurants (as opposed to the high priced fancy fusion places) that serve yaki soba and udon so I'm very happy to have found this place.",5,"[u' favorite lunch', u' pretty tasty', u' too many', u' very happy']",2.25,[u' small bowl'],-0.25
Ld2hhA3q3cdkptwS1fsYEg,I always have a great experience here. I love the food and they take care in the presentation. Kyong (I think her name is) is lovely. She even ran my drink out to my car when I forgot it. I'm not sure if every location is nice but the one off happy valley is definitely worth visiting.,5,"[u' great experience', u' happy valley']",1.6,[u' not sure'],-0.25
Ld2hhA3q3cdkptwS1fsYEg,Each time I've been here I've received excellent service and amazing food !! Even their sushi is awesome ! And finding a good sushi bar is not easy in Phoenix. Their menu is pretty diverse and has veggie and tofu options for those who are choosing to not eat meat. The kitchen looks very clean and each kitchen employee is wearing a cooking hat. Great place for lunch and dinner ! Highly recommend !,5,"[u' excellent service', u' amazing food', u' good sushi', u' pretty diverse', u' very clean', u' Great place']",3.826666667,[u' not easy'],-0.216666667
Ld2hhA3q3cdkptwS1fsYEg,"I dined at a Yogi's Grill near work several years ago and was not impressed at all. So when I saw this new location near home, nothing pushed me to go right away. But then one evening, I reaaaaaaaally wanted a teriyaki bowl. Since there aren't many options, I decided to give Yogi's another shot. This time, I was impressed! It does sometimes take a little time for your order to be ready, but I'm sure that's because everything is being made fresh, so I don't mind. 

The teriyaki chicken is tender and fairly lean, the rice is perfect and the sauce is great. The only thing I don't like is the sliced scallions they garnish with. I usually don't like raw onions of any sort. I'm a quasi sushi fan, and all the rolls I've had have been great. Also made fresh to order.",4,[u' fairly lean'],0.7,"[u"" n't many"", u' little time', u' raw onions']",-0.668269231
